DBpedia_URI	cluster	DBpedia_URI_Base32
http://dbpedia.org/resource/Mali_national_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNRUV63TBORUW63TBNRPWEYLTNNSXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/France_national_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGGZK7NZQXI2LPNZQWYX3CMFZWWZLUMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/Jordan_national_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPOJSGC3S7NZQXI2LPNZQWYX3CMFZWWZLUMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/Italy_national_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUMFWHSX3OMF2GS33OMFWF6YTBONVWK5DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/New_York_Athletic_Club_men's_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PVS33SNNPUC5DINRSXI2LDL5BWY5LCL5WWK3RHONPWEYLTNNSXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/Slovenia_national_basketball_team	1	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3MN53GK3TJMFPW4YLUNFXW4YLML5RGC43LMV2GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1920_Texas_A&M_Aggies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGIYF6VDFPBQXGX2BEZGV6QLHM5UWK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2001_Arizona_State_Sun_Devils_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGAYV6QLSNF5G63TBL5JXIYLUMVPVG5LOL5CGK5TJNRZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/2008_Montana_Grizzlies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA4F6TLPNZ2GC3TBL5DXE2L2PJWGSZLTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1911_Texas_A&M_Aggies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGEYV6VDFPBQXGX2BEZGV6QLHM5UWK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1928_Princeton_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGI4F6UDSNFXGGZLUN5XF6VDJM5SXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1916_Harvard_Crimson_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGE3F6SDBOJ3GC4TEL5BXE2LNONXW4X3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/Denmark_national_under-19_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFNZWWC4TLL5XGC5DJN5XGC3C7OVXGIZLSFUYTSX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/Vanuatu_national_under-17_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBNZ2WC5DVL5XGC5DJN5XGC3C7OVXGIZLSFUYTOX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1898_Oregon_Webfoots_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJYHE4F6T3SMVTW63S7K5SWEZTPN52HGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2009_New_Mexico_State_Aggies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA4V6TTFO5PU2ZLYNFRW6X2TORQXIZK7IFTWO2LFONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/2000_The_Citadel_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGAYF6VDIMVPUG2LUMFSGK3C7IJ2WY3DEN5TXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1934_Pittsburgh_Panthers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGM2F6UDJOR2HGYTVOJTWQX2QMFXHI2DFOJZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1961_Iowa_Hawkeyes_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGYYV6SLPO5QV6SDBO5VWK6LFONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1941_Notre_Dame_Fighting_Irish_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQYV6TTPORZGKX2EMFWWKX2GNFTWQ5DJNZTV6SLSNFZWQX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2010_Iowa_Hawkeyes_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEYF6SLPO5QV6SDBO5VWK6LFONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1956_LSU_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGU3F6TCTKVPVI2LHMVZHGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1942_Montana_Grizzlies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQZF6TLPNZ2GC3TBL5DXE2L2PJWGSZLTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/2006_New_Mexico_Lobos_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA3F6TTFO5PU2ZLYNFRW6X2MN5RG6427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2012_UCF_Knights_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZF6VKDIZPUW3TJM5UHI427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/Georgia_national_under-21_football_team__13_November_2015__1	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FN5ZGO2LBL5XGC5DJN5XGC3C7OVXGIZLSFUZDCX3GN5XXIYTBNRWF65DFMFWV6XZRGNPU433WMVWWEZLSL4ZDAMJVL5PTC===
http://dbpedia.org/resource/1945_Northern_Illinois_State_Huskies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQ2V6TTPOJ2GQZLSNZPUS3DMNFXG62LTL5JXIYLUMVPUQ5LTNNUWK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2013_Memphis_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZV6TLFNVYGQ2LTL5KGSZ3FOJZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1963_Northwestern_Wildcats_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGYZV6TTPOJ2GQ53FON2GK4TOL5LWS3DEMNQXI427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1993_Michigan_State_Spartans_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHEZV6TLJMNUGSZ3BNZPVG5DBORSV6U3QMFZHIYLOONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/Myanmar_national_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLZMFXG2YLSL5XGC5DJN5XGC3C7MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2005_Mississippi_State_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA2V6TLJONZWS43TNFYHA2K7KN2GC5DFL5BHK3DMMRXWO427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1904_Stanford_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGA2F6U3UMFXGM33SMRPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1945_Georgia_Tech_Yellow_Jackets_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQ2V6R3FN5ZGO2LBL5KGKY3IL5MWK3DMN53V6STBMNVWK5DTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1926_Princeton_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGI3F6UDSNFXGGZLUN5XF6VDJM5SXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2013_Miami_RedHawks_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZV6TLJMFWWSX2SMVSEQYLXNNZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/2004_NC_State_Wolfpack_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA2F6TSDL5JXIYLUMVPVO33MMZYGCY3LL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1953_The_Citadel_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGUZV6VDIMVPUG2LUMFSGK3C7IJ2WY3DEN5TXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2009_San_Jose_State_Spartans_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA4V6U3BNZPUU33TMVPVG5DBORSV6U3QMFZHIYLOONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/Czech_Republic_women's_national_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q32MVRWQX2SMVYHKYTMNFRV653PNVSW4J3TL5XGC5DJN5XGC3C7MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/Gabon_national_under-23_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BMJXW4X3OMF2GS33OMFWF65LOMRSXELJSGNPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/Bulgaria_national_under-18_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVNRTWC4TJMFPW4YLUNFXW4YLML52W4ZDFOIWTCOC7MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2015_Penn_Quakers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2V6UDFNZXF6ULVMFVWK4TTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1902_Minnesota_Golden_Gophers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGAZF6TLJNZXGK43PORQV6R3PNRSGK3S7I5XXA2DFOJZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/2014_Maryland_Terrapins_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2F6TLBOJ4WYYLOMRPVIZLSOJQXA2LOONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1989_Maryland_Terrapins_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHA4V6TLBOJ4WYYLOMRPVIZLSOJQXA2LOONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/2014_Arkansas_State_Red_Wolves_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2F6QLSNNQW443BONPVG5DBORSV6UTFMRPVO33MOZSXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2009_Temple_Owls_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA4V6VDFNVYGYZK7J53WY427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1933_Ohio_State_Buckeyes_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGMZV6T3INFXV6U3UMF2GKX2COVRWWZLZMVZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1974_Florida_State_Seminoles_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZG42F6RTMN5ZGSZDBL5JXIYLUMVPVGZLNNFXG63DFONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1904_Princeton_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGA2F6UDSNFXGGZLUN5XF6VDJM5SXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1988_Kansas_Jayhawks_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHA4F6S3BNZZWC427JJQXS2DBO5VXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2002_Memphis_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGAZF6TLFNVYGQ2LTL5KGSZ3FOJZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/2008_SMU_Mustangs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA4F6U2NKVPU25LTORQW4Z3TL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1997_UCLA_Bruins_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHE3V6VKDJRAV6QTSOVUW4427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2012_Vanderbilt_Commodores_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZF6VTBNZSGK4TCNFWHIX2DN5WW233EN5ZGK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2012_Jacksonville_State_Gamecocks_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZF6STBMNVXG33OOZUWY3DFL5JXIYLUMVPUOYLNMVRW6Y3LONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1948_The_Citadel_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQ4F6VDIMVPUG2LUMFSGK3C7IJ2WY3DEN5TXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1930_Western_Illinois_Leathernecks_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGMYF6V3FON2GK4TOL5EWY3DJNZXWS427JRSWC5DIMVZG4ZLDNNZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1900_Princeton_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGAYF6UDSNFXGGZLUN5XF6VDJM5SXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1900_Minnesota_Golden_Gophers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGAYF6TLJNZXGK43PORQV6R3PNRSGK3S7I5XXA2DFOJZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/2012_Appalachian_State_Mountaineers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZF6QLQOBQWYYLDNBUWC3S7KN2GC5DFL5GW65LOORQWS3TFMVZHGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2014_Oklahoma_Sooners_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2F6T3LNRQWQ33NMFPVG33PNZSXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1960_Auburn_Tigers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGYYF6QLVMJ2XE3S7KRUWOZLSONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/Trinidad_and_Tobago_national_under-17_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSNFXGSZDBMRPWC3TEL5KG6YTBM5XV63TBORUW63TBNRPXK3TEMVZC2MJXL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1974_BYU_Cougars_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZG42F6QSZKVPUG33VM5QXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1900_Stanford_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGAYF6U3UMFXGM33SMRPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1939_Tennessee_Volunteers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGM4V6VDFNZXGK43TMVSV6VTPNR2W45DFMVZHGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1957_Oklahoma_Sooners_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGU3V6T3LNRQWQ33NMFPVG33PNZSXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1994_Washington_Huskies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHE2F6V3BONUGS3THORXW4X2IOVZWW2LFONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1996_Marshall_Thundering_Herd_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHE3F6TLBOJZWQYLMNRPVI2DVNZSGK4TJNZTV6SDFOJSF6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1928_SMU_Mustangs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGI4F6U2NKVPU25LTORQW4Z3TL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1972_West_Virginia_Mountaineers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZG4ZF6V3FON2F6VTJOJTWS3TJMFPU233VNZ2GC2LOMVSXE427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/1997_Miami_Hurricanes_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHE3V6TLJMFWWSX2IOVZHE2LDMFXGK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2006_Oklahoma_State_Cowboys_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGA3F6T3LNRQWQ33NMFPVG5DBORSV6Q3PO5RG66LTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1955_Wisconsin_Badgers_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGU2V6V3JONRW63TTNFXF6QTBMRTWK4TTL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/1988_USC_Trojans_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZHA4F6VKTINPVI4TPNJQW4427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2014_Dartmouth_Big_Green_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2F6RDBOJ2G233VORUF6QTJM5PUO4TFMVXF6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/North_Korea_national_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQX2LN5ZGKYK7NZQXI2LPNZQWYX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2016_Alabama_Crimson_Tide_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE3F6QLMMFRGC3LBL5BXE2LNONXW4X2UNFSGKX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/2015_Idaho_Vandals_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGE2V6SLEMFUG6X2WMFXGIYLMONPWM33PORRGC3DML52GKYLN
http://dbpedia.org/resource/1910_Texas_A&M_Aggies_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGEYF6VDFPBQXGX2BEZGV6QLHM5UWK427MZXW65DCMFWGYX3UMVQW2===
http://dbpedia.org/resource/2013_Bucknell_Bison_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZV6QTVMNVW4ZLMNRPUE2LTN5XF6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1923_Tulane_Green_Wave_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGIZV6VDVNRQW4ZK7I5ZGKZLOL5LWC5TFL5TG633UMJQWY3C7ORSWC3I=
http://dbpedia.org/resource/2013_Stephen_F._Austin_Lumberjacks_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQGEZV6U3UMVYGQZLOL5DC4X2BOVZXI2LOL5GHK3LCMVZGUYLDNNZV6ZTPN52GEYLMNRPXIZLBNU======
http://dbpedia.org/resource/1942_The_Citadel_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGQZF6VDIMVPUG2LUMFSGK3C7IJ2WY3DEN5TXGX3GN5XXIYTBNRWF65DFMFWQ====
http://dbpedia.org/resource/1920_Yale_Bulldogs_football_team	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MJZGIYF6WLBNRSV6QTVNRWGI33HONPWM33PORRGC3DML52GKYLN
